mart_resource_usage_sk,resource_id,resource_name,stock_name,isrc,resource_origin,source,repository,repository_id,sub_project_name,sub_project_id,project,project_id,stock_status,stock_stored_date,resource_age_days,distribution_team,last_distribution_date,ar_name,seo_employee_id,seo_name,used_video_count,last_used_published_date,days_since_last_usage,inventory_unused_days
0a23eb33be5f41a82455211b73951448,HGFA0127AC3035AC4C6BA00E69BF66FDA11C,,Ora Nyana Nyana.wav,,,,,,,,,,Tồn kho,2024-10-08,688,,,,,,0,,,688
c033bc420f840de9ca6147996a641ec4,HGFA0128395FB1AD4227B9A9F073F6B7E3B6,,Lonely-Hearts_HGFACC6E9D800095474496ECBDF4C6AEFD09.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
85206375790ad11ec211707e8acb2dc6,HGFA012928B9EB204A9C95391E67893360D5,Fading Sun,OCEAN BLAME_MASTER_181125.mp3,QT2WN2503842,odoo,Kho sản xuất,Deep House - An Tuệ | Summer,155,Deep House - An Tuệ,365,Deep House,96,Tồn kho,2025-11-27,273,,2026-07-29,,,,0,,,273
377cd05b8d56d2a12773d59e3e8ecdf1,HGFA01293EC76C6147EEBF13BC16D89E7AD6,,Ederlezi-(Original-Mix)_HGFA9CFD3985E6DB4C46B27EA6A6F5FBA861.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
288726fcdcd7b882517a99380d2eed62,HGFA012947BDCC7A4EDABCDD7D1C305E17CD,Foaming Surf,Foaming Surf,GX4R52430808,performance,,Không có kho,8cdec2c04a08f3ad631b84293cc015dc,Không có dự án con,9e73127ff34947f2b43b5165f614e2fd,Dark Ambience,94,Tồn kho,,,,,,,,0,,,
372c055f692854320dd4774ec3344718,HGFA0129C37601A24DB6941EC7802D23EB37,,Cupertino - Dire.wav,,,,,,,,,,Tồn kho,2024-09-13,713,,,,,,0,,,713
a2ba5f063758d487c272f4807430314e,HGFA012A8BFBF72D4BAB82A69276E79EF183,,Bangkok-Slime-(Original-Mix)_HGFA012A8BFBF72D4BAB82A69276E79EF183.mp3,,,,,,,,,,Tồn kho,2024-05-21,828,,,,,,0,,,828
667f95c52d55df80bbdef5a80bd70fcd,HGFA012A8C210DE54F819E66078267975878,,Where Stillness Waits.mp3,QT2WN2403861,,,,,,,,,Tồn kho,2025-01-15,589,"Forest Music Group - ADMIN, FMG - Audio, FMG - P.Editor, FMG SG - Dương, FMG SG - Trường Anh, FMG - Leader Khai thác",2025-05-05,,,,0,,,589
2fe3e38c1b4d7c0670f051241ac05910,HGFA012AD4C225BD4C23BAB56D9076FC0D4C,,Untitled. wav (3).mp3,,,,,,,,,,Tồn kho,2025-01-17,587,,,,,,0,,,587
ef4d4a4c215e91a55f7760155dfc2b14,HGFA012B097A541040DE85BB3A49FBE09CE9,,Jazz lofi 17-2 - Track 28.wav,,,,,,,,,,Tồn kho,2025-03-03,542,"Forest Music Group - ADMIN, FMG - Audio, FMG - P.Editor, FMG SG - Dương, FMG SG - Trường Anh, FMG - Leader Khai thác",2025-05-05,,,,0,,,542
4c737fb2fc6a4496c3c611cb0d096d08,HGFA012B77171347416FA4CC09B08347BD10,,"Schwingt freudig euch empor, BWV 36 - Complete Performance.wav",,,,,,,,,,Tồn kho,2026-05-26,93,,,,,,0,,,93
a37daebc46d11848ffed2d6748fa5bef,HGFA012BA5A3B39F4177BB033061A8273CF5,,Echoes In The Atmosphere.mp3,QT2WN2401697,,,,,,,,,Tồn kho,2024-11-07,658,"MKT2 - Team anh Tài, Phòng Sáng Tạo, Quản lý MKT3, Quản lý An Tuệ",2025-05-05,,,,0,,,658
b262a97d59217edd37bcb1ed54e6b242,HGFA012D1C5E05AD43118A603301C974A95E,,O Holy Night.wav,,,,,,,,,,Tồn kho,2026-01-15,224,,,,,,0,,,224
30f3384d480c01b019eb39580a3e7fe0,HGFA012ED0E4E8464E17AC044AA5084053D0,Time Moves Forward,Millios - Time Moves Forward.mp3,,purchased,,Deep Disco,3fadca28270ea5c05545c736c988c2d8,Không có dự án con,b03bbf0c6df6daa75fb563bc69bef781,Deep House,96,Sử dụng,2025-04-24,490,"DEEP HOUSE - HG - KHO NỘI DUNG CHUNG, Forest Music Group - ADMIN, FMG - Audio, FMG SG - Trường Anh",2026-08-14,,,,520,2026-08-03,24,
a72dedb2ba05d371537ca0e92df2be5b,HGFA012F7B7BAAEC45FAB2BE8EE147714777,,Through-The-Silence_HGFA8FE5F8BC345F4EC49E84E48ABCC4A022.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
5e492ba5cefc9915f999b2940004c76f,HGFA0130488D6F9F4FFE9C7DD76A72778D46,,The Forsaken Path.wav,,,,,,,,,,Tồn kho,2025-01-08,596,,,,,,0,,,596
1c249ac88061c304f7b5caeeddcfdc3c,HGFA0131453F35D74FFAAA4447E9067383BA,,Looking-at-4-Love-(feat--Vanesa-Klein--Chipper)(1)_HGFA0131453F35D74FFAAA4447E9067383BA.mp3,,,,,,,,,,Tồn kho,2024-03-18,892,,,,,,0,,,892
ca5d6913fb9f8d962ddea1fc2bce275d,HGFA0131651C94F247FF81F4A654FE5539BD,,Pineapple Popsicle (Bản Fix).mp3,,,,,,,,,,Tồn kho,2025-06-11,442,,,,,,0,,,442
1183f80bb225341e344e021eb3b9a0da,HGFA013356E20CE346288104C889473AEA63,,"Brandenburg Concerto no. 2 in F major, BWV 1047 - Complete Performance.wav",,,,,,,,,,Tồn kho,2026-05-26,93,,,,,,0,,,93
a5fb176f4701f82c270f9ec9ad2a1a87,HGFA0134510E6E3848D1AF564A8B3739C264,,Nhạc-Ống-Tre_005_HGFAB0977D5EDAE94AFCAB2A4D07ECD1EBFD.wav,,,,,,,,,,Tồn kho,2024-11-23,642,,,,,,0,,,642
1d43b3a7a986c0b5e7d0539ad87cea7a,HGFA0134F9265CA2458398E78F3331B7C41C,,Mirame-(Lyric-Video)(1)_HGFA37AFF5D5F00842B4BA1EBFC2BDDF54CD.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
25a83358eca6547338e5c31fbdd2683e,HGFA0135112A8C024C2A83199D1F9560CE32,,Antonio Vivaldi - Concerto in B flat Major - II. Allegro.mp3,,,,,,,,,,Lưu kho,2026-05-26,93,Danh sách người dùng kho nhạc Classical Masterpieces (Team Tuấn 2k),2026-06-15,,,,0,,,
fea719293da1154c1f21d6e9ac64aacf,HGFA013542C6AD604EB69DB261EAF5232537,There's ice cream everywhere,There's ice cream everywhere,NULL,performance,,Không có kho,7164305e7e4b60e2167762142bfbf82f,Không có dự án con,c85959fcf73d7bf1c3486bb49487f15c,Lofi,116,Tồn kho,,,,,,,,0,,,
58bef0d7b614ef624327bea1d22bafce,HGFA0135490E30904FD69BA4C5113CC9E0A3,,Whispering Moonlight.mp3,QT2WN2404237,before_odoo,Kho sản xuất,Không có kho,5e6dfa43cc52434103f953c86697ce12,Piano bật CID | Hàn Nhật sáng,1db574643d1933efbbc9a92dc423cebe,Piano bật CID,2d3d5bd85389756065711bc42206c5a9,Hàng nguội,2025-01-24,580,VH Core Youtube,2026-07-29,,,,1,2025-06-10,443,
9b3bb475e692f9cd817c69c56af31064,HGFA0137940286424D9498AFD9D8F53EC148,Goodbye summer dream,Goodbye-summer-dream_HGFA0137940286424D9498AFD9D8F53EC148.mp3,US3DF2045058,purchased,Theo tháng,PUEBLO VISTA POLYMESA KAI MOUSIKI LP,3f66780e06810b4bcdea3701c40c80c0,Không có dự án con,c85959fcf73d7bf1c3486bb49487f15c,Lofi,116,Tồn kho,2024-04-27,852,LOFI - MKT 1 - KHO NỘI DUNG RIÊNG,2025-07-30,,,,0,,,852
1f86889077045071b41642b99e318310,HGFA0137D2E7B28E413F9C2281EB18FC8AD6,,Elusive-Gaze_HGFAC611EF77EB7A44228E92497E7132DFA6.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
f2f215ea6194ec007614b609deda59f1,HGFA0137E2C243C347B48E0906136D4F9412,,Electric Reverie (1).wav,,,,,,,,,,Tồn kho,2025-03-12,533,,,,,,0,,,533
a18fa768f809ecb17a65f59fe9b64db1,HGFA0139C6B3F21B48F9B27547772E0ABAEE,,Sung Oribe - Allemande from Cello suite n. 3.mp3,,,,,,,,,,Lưu kho,2026-05-26,93,Danh sách người dùng kho nhạc Classical Masterpieces (Team Tuấn 2k),2026-06-15,,,,0,,,
ac538ccbd174c280d49641f9c74c2612,HGFA013A6F8A3C2E4F07AE3A9BF102C60FC3,,"Piano Sonata No. 18 in E Flat Major 'The Hunt', Op. 31 no. 3 - III. Menuetto (Moderato e grazioso).mp3",,,,,,,,,,Lưu kho,2026-05-26,93,Danh sách người dùng kho nhạc Classical Masterpieces (Team Tuấn 2k),2026-06-15,,,,0,,,
832078eb4b5e313a8077b84821c74a26,HGFA013A73DD8EC34CB0BE5C380DA943F2F5,,Toccata Aether.wav,,,,,,,,,,Tồn kho,2025-08-27,365,,,,,,0,,,365
45b508fa022f71bea5da6264f4e1e62f,HGFA013AF02658744421B97C5ECD4833B5CF,,glass-house_HGFA3B740631DF044D40B1586669C02F4A02.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
c483ba90b3993c790c43a63559b3f16b,HGFA013B9BDF137A4328AB550760EB644361,,Aphrodite_HGFAED72D2A8FBA94487A7CCC2D4D3BA7750.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
ddb2acf91fd7dceee03eaa06ab136cba,HGFA013BDB4F51274E4C8DEE2F42F3BEE1C8,,33 Piano Morning (8).wav,,,,,,,,,,Tồn kho,2025-03-21,524,"Forest Music Group - ADMIN, FMG - Audio, FMG - P.Editor, FMG SG - Dương, FMG SG - Trường Anh, FMG - Leader Khai thác",2025-05-05,,,,0,,,524
cdbbe0c26acda9adce9f3dcb495d3035,HGFA013BFC00C90847E3AB048A228A9731A4,,Reggae SKA - Perlahan - Elno Via.wav,,,,,,,,,,Tồn kho,2024-10-25,671,,,,,,0,,,671
82c9f54795e60e0339bc128971010e4c,HGFA013C0FD037BE4D50A26845569E31197A,pisces,pisces_HGFA013C0FD037BE4D50A26845569E31197A.mp3,GX8KD2295398,resource_information_add,,Không có kho,b67111b99e30a1e85832e62e7160282c,Không có dự án con,096abb0ccd7ea756dbb01a39409c46b4,Relax,130,Hàng nguội,2022-08-18,1470,"VH Core Youtube, MKT2 - Team anh Tài, Phòng Sáng Tạo, Runway gen 3 MKT2, RELAX- MKT2- KHO NỘI DUNG RIÊNG, Quản lý MKT3, Quản lý An Tuệ",2026-08-05,,,,38,2026-06-15,73,
4244fefd35e1fb5e662da93dc3db417e,HGFA013C8FA4096D4493AD33E8CCB7AA2FDA,,Static Poem.mp3,QT2WN2501884,before_odoo,Kho sản xuất,Không có kho,f5eb3ebefd5d844837ffd0bc9c8a33af,Sóng âm - MKT2 | Chữa lành,377e8c179ea7a4dc0232d46710bcb63f,Sóng âm - MKT2,222272caa193ac1a38e10deed2ea5722,Tồn kho,2025-06-18,435,,2026-07-29,,,,0,,,435
d0359560dcf203cad013b5be89793334,HGFA013DBF6182FA4064BAE8C9E096FF3B8C,,Future.wav,,,,,,,,,,Tồn kho,2025-02-22,551,,,,,,0,,,551
a275a64a8f7d749fec3cfc9787c673e6,HGFA013EA3FC74DB429D89C1271C64B46D56,,DMR - Track Heat.wav,,,,,,,,,,Tồn kho,2025-08-28,364,,,,,,0,,,364
8653e35eee904042f4f0bdc29a36ee31,HGFA013EC578B955465FB12921736D16F943,,Summer-Wild_HGFA3595B251665E4C2E96206BB20B23E680.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
bd3a69b4b8e209d22881acfb5a52553c,HGFA013F0C65BBC14E6698CB1AE77C3231DE,Dance of the White Swan,Dance-of-the-White-Swan_HGFA013F0C65BBC14E6698CB1AE77C3231DE.mp3,,purchased,Theo tháng,HalidonMusic,c9cd57d81824e0bffef5cf8fd4f005ea,Không có dự án con,815a5db0f121c22f8b20714e0b5bc717,Classical,91,Lưu kho,2023-06-02,1182,,,,,,0,,,
4175ff0edafc76dbfdc3484ddc2fe059,HGFA013F5606017F475EBB7603004B65BD56,Chill Mindfulness,Chill Mindfulness,GX4R52472426,performance,,Sóng âm - HG | Thiền,8d48eee5d58601b8cda8532d03fe07e6,Không có dự án con,ebae7f14cd0139309bf184498922cf3b,Sóng âm,132,Hàng nguội,,,,,,,,12,2025-05-01,483,
5bbc3ac56a7d4ae3bd235aa2688e2173,HGFA0140FEEA526B4D148E706D1F5064B1B4,,Darrill Fay - Take for free.wav,,,,,,,,,,Lưu kho,2024-09-24,702,,,,,,0,,,
5203bf0dad0a318d4a80cf23b4cbb91b,HGFA014212C61F8A4E4B97FFF62AEDC5FF1F,,Pleasure-from-the-Beats-(Silvio-Carrano-Bigroom-Radio-Cut)_HGFADD2A6790492442B7AA64549970BE347D.mp3,,,,,,,,,,Tồn kho,2025-08-23,369,,,,,,0,,,369
75af57244609917d7808fc4faf4ed745,HGFA0142B8B8094048C4A8AB29E87AEE74B3,"Piano Sonata No. 14 in C-sharp Minor, Op. 27 No. 2: Presto agitato",Moonlight Sonata (3rd Movement).mp3,QT2WN2601698,odoo,Kho sản xuất,Classical - Red One | Độc tấu Piano,138,Classical - Red One,356,Classical,91,Hàng nguội,2026-04-28,121,,2026-07-31,Trần Trí Phước,97,Nguyễn Hoàng Luân,1,2026-05-10,109,
7347472cc25643a79f531dca75ff4818,HGFA0144142462274D99AC4C5AAE34C27C05,,I`ll-Be-Ok_HGFA81135BFACF754FE4ACEE7D4E2D81D91A.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
8efa64ef5998f8bb53bb3345e90d2d03,HGFA0144B1D9DD17412988EEEF7AD996E477,,PTC5186874_01_25_Brahms Var oa Th of Handel Var 15.mp3,,,,,,,,,,Tồn kho,2026-04-06,143,,,,,,0,,,143
0adbbbb7880671d5389e594efbe49450,HGFA0144FABE4B9D4115BC4CF54F3ED3FF2E,,Shadow Bloom.wav,,,,,,,,,,Tồn kho,2025-09-03,358,,,,,,0,,,358
f2bcf81abdaed7cc935ee5c25f395688,HGFA0145B9D092A944E08D51C31C0D0432C8,,Rocky Shores (Bản Fix).mp3,,,,,,,,,,Tồn kho,2025-06-11,442,,,,,,0,,,442
e4df665cb9b4d167eb0f30b60a4cbad8,HGFA0145F80617624F99A0FBBED0E595E4F7,,U-X-Me-(Official-Audio)-｜-#EDM_HGFA20A14326E0CA4B8D9FF792A382C23355.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
272504ab22281435ac64d9330825d41a,HGFA01478DDAD17645A98514A19DABFB4471,,"Pictures at an Exhibition - Con Mortuis in Lingua Mortua. Andante Non Troppo, con Lamento.wav",,,,,,,,,,Tồn kho,2026-05-26,93,,,,,,0,,,93
8f1f82506ae7dd302bcaa371c91146ce,HGFA0147A8465D954DCCB97EAF9DA00CCFDD,,LookingStar-29_BeHonest--FindMySelf_HGFAC546E3EFC5F041659E0749934E73EBF3.wav,,,,,,,,,,Tồn kho,2024-11-23,642,,,,,,0,,,642
784addc9877bf4ce9058c249b2988cee,HGFA0148FDCB916E40F38B029BBC159D3FF4,,GirlSleep-17_HGFA8BC294B31BD94BB593A6335F491BCF35.wav,,,,,,,,,,Tồn kho,2024-11-23,642,,,,,,0,,,642
d0413b72f9a416fe209f1b54c870db83,HGFA01498011A804482687632D0140970F9B,,Your Last Day - MASTER.wav,,,,,,,,,,Tồn kho,2025-07-01,422,,,,,,0,,,422
2d4d1c608cbef1dcf9aa6ea6a3c79b01,HGFA0149F01D547D4B7C9DC941B0A9525057,,"Symphony No.18 in F Major, K. 130 - II. Andantino grazioso.wav",,,,,,,,,,Tồn kho,2026-05-26,93,,,,,,0,,,93
f4e3533dcf5510041cf9895ef7a5ed65,HGFA014B03B3D581479B9C63F18B25E7606E,,Amazing Grace.mp3,,,,,,,,,,Tồn kho,2025-08-23,369,,,,,,0,,,369
3ceaa4f5abc153a4afeb6a54968566bc,HGFA014B9F7C0FDD4F09BAD2EA3EC72C488B,,Chasing Joy.mp3,,,,,,,,,,Tồn kho,2024-09-26,700,VH Core Youtube,2026-07-29,,,,0,,,700
0987ec821608ec7487a2ede5c7d1e825,HGFA014BB6A4C81A4EF6B0D3EB7023B91A2B,,Night-Song_HGFA014BB6A4C81A4EF6B0D3EB7023B91A2B.mp3,,,,,,,,,,Lưu kho,2023-08-10,1113,,,,,,0,,,
8b542fa4be639b0a4098261aabb8dd4f,HGFA014C16DED4C4488A8F5637778810A9AC,,Res-a-Perdre_HGFA014C16DED4C4488A8F5637778810A9AC.mp3,,,,,,,,,,Lưu kho,2024-03-18,892,,,,,,0,,,
ca7b2455ac6424299be6d00969f21605,HGFA014CE22E3BEA4DE79364636D52A6966F,,Gita-in-campagna_HGFA024B0C2BDE7745D5922E3959C1C6B3A8.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
2e54221efe7e2505e0b23ba20467c69d,HGFA014D2CB4A0564E2C882F16A4EE273D78,,"Prelude and Fugue in C Major, BWV 547 - I. Prelude.wav",,,,,,,,,,Tồn kho,2026-05-26,93,,,,,,0,,,93
09b6ed3a21338dc29bbc8d921e4b08d2,HGFA014E080ACDB44D63AD53045F4740506D,,Sun On My Skin.wav,,,,,,,,,,Tồn kho,2026-03-19,161,,,,,,0,,,161
ed5701fae16a4fbed1f5ab44065186c5,HGFA014E7A0D7F3B40B889A56AA3983D936F,,Romance_HGFAEC08FA60C7F84FE382983F42E8EEE198.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
781aa025f7757072e4cbd1c5b775789d,HGFA014F04F22C514E6A8AC1C34457F22453,,Cello-Suite-No--5-in-C-Minor-BWV-1011-III--Courante_HGFA481C5FC817F249549ECD9318ECDC36C9.wav,,,,,,,,,,Lưu kho,2024-08-09,748,,,,,,0,,,
9a341c977cc72ee2c97404341ddd4e19,HGFA014F741D843347FBBE610CCDDE2F008E,,Drift Away from Here.wav,,,,,,,,,,Tồn kho,2024-11-06,659,,,,,,0,,,659
7e3b0c64f9a75fbf93438e8dd1dfeab5,HGFA014F905B491E420D906173B2DDCC5C8F,,6497b6a2-2ec6-4b71-be18-04c9d864882a_HGFA95D992D292DB4F5B98826FC63CEEEC2C.wav,,,,,,,,,,Tồn kho,2024-11-23,642,,,,,,0,,,642
9b2c605e9d6ed79fb581f72120580144,HGFA015080DBFD7D4E209057D2629AFBBAC4,Layang Kangen,Layang Kangen.mp3,UKRKJ1905785,resource_information_add,,Không có kho,3697c3188ebb9d7d69934088070943ee,Không có dự án con,e772a6b73b1685249679ffe0f860f8b1,Indo YEG,c7b5338e41a53d8f676f6976a23028a3,Lưu kho,2024-10-08,688,VH Core Youtube,2025-05-07,,,,0,,,
34a380dcda71f53e5e9d8ed8098fcf69,HGFA01509E1B970841F5B26D2D1DFBA455D4,,"Es ist nichts Gesundes an meinem Leibe, BWV 25 - Complete Performance.mp3",,,,,,,,,,Lưu kho,2026-05-26,93,Danh sách người dùng kho nhạc Classical Masterpieces (Team Tuấn 2k),2026-06-15,,,,0,,,
6381647126eea2bfd839c3eb4dcf82bb,HGFA0151D9AA9B4642FC90705A4E4CAB1886,,Catch-Our-Moment_HGFAECF4EBE717FA43B0AEE609460082C6D1.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
9a3e0ff1ee357c7b9518d951ee5895fa,HGFA0151F34431D041FA819E0ACFDF97E235,Feelings,Feelings_HGFA0151F34431D041FA819E0ACFDF97E235.wav,,purchased,Theo tháng,Street Phonk' Records,10aa08b8be49bda02c0567c12d4470f9,Không có dự án con,b9aa1c50b3b80df8ff8cfff1b52e3a60,Phonk,122,Tồn kho,2022-12-05,1361,"VH Core Youtube, MKT2 - Team anh Tài, Phòng Sáng Tạo, Runway gen 3 MKT2, Quản lý MKT3, Quản lý An Tuệ",2025-07-30,,,,0,,,1361
b48149908a4f6b94cb71cbe0a1c59a62,HGFA015236228EE24264BEA3FD8143B65C2B,Lost In Time,Lost In Time.mp3,QT2WN2400792,resource_information_add,,Không có kho,e6ab9adbe693d6f5bdf8311d7dd46bcb,Không có dự án con,d4a8681a00b160e6ce8cb44c252747f4,Indie Pop - 2,111,Tồn kho,2024-10-15,681,"ALL NHÂN SỰ  YOUTUBE - HG, IT Dev Team, LOFI - HG - KHO NỘI DUNG CHUNG, VH Core Youtube, MKT2 - Team anh Tài, Phòng Sáng Tạo, Quản lý MKT3, Quản lý An Tuệ",2026-07-29,,,,0,,,681
73d32dfa051675fc5a83ffe77e098311,HGFA0152994303F8418FA127319BD90F8256,,ROCKABYE_HGFA9AE8CFB9E8FA46F9B915629AC65284C4.wav,QZNJV2365817,,,,,,,,,Lưu kho,2024-08-09,748,EDM COVER - HG - KHO NỘI DUNG CHUNG,2025-05-05,,,,0,,,
bf8dccc2db76ccf7d06bc275f85522db,HGFA0152E1601B1B430581CBBCBAA7D2E3A2,,Echoing Streams.wav,,,,,,,,,,Tồn kho,2025-01-06,598,,,,,,0,,,598
ce37dc6b3a0a5e1988ad1cd164cb01de,HGFA0153199560904D1D9657CF05BD4C9E3C,,Melody-Therapy_HGFA0153199560904D1D9657CF05BD4C9E3C.mp3,,,,,,,,,,Tồn kho,2023-11-15,1016,Forest Music Group - ADMIN,2025-05-05,,,,0,,,1016
1318e1d27da6c8e46e13f6a5eb5d9a3b,HGFA0154064C4719483E936BAA36158A3EFA,"Goldberg-Variationen, Op. 4, BWV 988: Variation 8",Goldberg-Variationen-Op--4-BWV-988-Variation-8_HGFA0154064C4719483E936BAA36158A3EFA.mp3,,purchased,Theo tháng,HalidonMusic,c9cd57d81824e0bffef5cf8fd4f005ea,Không có dự án con,815a5db0f121c22f8b20714e0b5bc717,Classical,91,Lưu kho,2023-06-02,1182,,,,,,0,,,
d26af9cb5b830574ccdf8757e2fda480,HGFA0154E5959D2A415F8CCAEA8C431B6E6C,,Blood-Moon_HGFADD625CB4AB3143D0804C74BF4A8438C2.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
0374974b737139233175321b7b7f24e8,HGFA0154F522FEDC4DA1A986811F5B15098E,,Jaded-Boy_HGFAA49D43AC862C43F7859021CCA81A39D5.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
b030921d6d97b74bf4065f06a6801d16,HGFA0156189371864A698ABE4AED4428F8E4,,Before the World Spoke.mp3,QT2WN2402313,,,,,,,,,Tồn kho,2024-12-14,621,VH Core Youtube,2026-07-29,,,,0,,,621
be4e3d227c06d708be870d6eb0bd0ea3,HGFA0156CAA920824BFAA36F2CA2F677F55D,Here Am I To Worship,HERE AM I TO WORSHIP - MASTER.mp3,QT2WN2601855,odoo,Kho sản xuất,Phúc Âm (có lời) Cover - 2 - An Tuệ | Metub,463,Phúc Âm (có lời) Cover - 2 - An Tuệ,726,Phúc Âm (có lời),124,Hàng nguội,2026-05-09,110,,2026-05-13,,,,163,2026-07-20,38,
83af59d696857654a38f2570f85dda74,HGFA01574E18410D4ACE83A1F39785A656E3,Oyana,Oyana.mp3,QT2WN2601446,odoo,Kho sản xuất,Deep House - 2 - Red One | Ethnic Vocal House,437,Deep House - 2 - Red One,650,Deep House,96,Tồn kho,2026-04-13,136,,2026-07-29,Nguyễn Đình Thế Anh,102,Võ Vĩnh Kinh,0,,,136
f35f626b680c3b6317963ed8cc4efaa2,HGFA015BEF5D4E7440F4814B1B6A056E0CF8,Ease Off Drink,Ease-Off-Drink_HGFA015BEF5D4E7440F4814B1B6A056E0CF8.mp3,GX8LD2293874,resource_information_add,,Không có kho,954343caed6de11d5eea3cd868102c34,Không có dự án con,52dcdca00da1e9db7430d919965be1a0,Jazz,112,Hàng nguội,2022-12-10,1356,"Forest Music Group - ADMIN, FMG - Audio, FMG SG - Dương, JAZZ - HG - KHO NỘI DUNG CHUNG, JAZZ - TEAM A BÌNH - KHO NỘI DUNG CHUNG, Trợ lý Chủ Tịch, VH Core Youtube, [Jazz] Marketing",2026-07-29,,,,2,2025-08-08,384,
db87aa5b4b6ec3a3d6f7a8eff450d0f3,HGFA015C6B9B35984470AE6011C7A6B312D2,,Lacrimosa.mp3,,,,,,,,,,Tồn kho,2025-10-09,322,,,,,,0,,,322
433ca89d1405d5a6d8f6ae18a84f471c,HGFA015CCBC9106344A99FC5A6A5DC98B0AA,Truth,Truth_HGFA015CCBC9106344A99FC5A6A5DC98B0AA.mp3,,purchased,Theo tháng,Natural Deep (RA music),7db5b4b4331a53fd6170f89e27c77b59,Không có dự án con,b03bbf0c6df6daa75fb563bc69bef781,Deep House,96,Tồn kho,2023-10-14,1048,DEEP HOUSE - HG - KHO NỘI DUNG CHUNG,2026-08-14,,,,0,,,1048
8a1b126de314e17e95754d413614952c,HGFA015CCD1EAE9A42EEAEC1BA412126B365,Dozing,Dozing,NULL,performance,,PUEBLO VISTA POLYMESA KAI MOUSIKI LP,3f66780e06810b4bcdea3701c40c80c0,Không có dự án con,c85959fcf73d7bf1c3486bb49487f15c,Lofi,116,Tồn kho,,,,,,,,0,,,
eb2d888f35978e8f3aad519c77a46d53,HGFA015CFDCBF7C445578963F30575BA050B,,Silence-(Two-Original-Mix)_HGFA0C66A0042CEE43B492CE41956BDB26F7.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
8c74215311e7ddf4d831394594f0bb73,HGFA015E3E6BDB7844E5A15DDF00D8B3C7E6,Snow Starts Falling,Steps - MASTER.mp3,QT2WN2600163,odoo,Kho sản xuất,Cinematic - 2 - An Tuệ | Cinematic,380,Cinematic - 2 - An Tuệ,673,Cinematic,90,Hàng nguội,2026-01-19,220,,2026-01-23,,,,2,2026-03-14,166,
b56bbc014561d3ff11e11c721a2b3c18,HGFA015EA81088934663B9084394247CBF43,,Drivin-Me-Insane-(Original-Mix)_HGFAC97E8CCBE7FB4597985142D039249C8A.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
685e232b0556937763610c2b5570b747,HGFA015ECA47EE1A439E9F1B9F63077F0AF7,Haruskah Aku Mati,Dj Haruskah Aku Mati - Falen Finola.mp3,FRX762171489,resource_information_add,,Không có kho,3697c3188ebb9d7d69934088070943ee,Không có dự án con,e772a6b73b1685249679ffe0f860f8b1,Indo YEG,c7b5338e41a53d8f676f6976a23028a3,Lưu kho,2024-10-23,673,VH Core Youtube,2025-05-07,,,,0,,,
688ab1907f55b042d4ce1b9307cbc9f2,HGFA015F2D1429B640798A0A796CE642C04B,,With-You-(Official-Lyric-Video)-｜-#EDM_HGFA015F2D1429B640798A0A796CE642C04B.mp3,,,,,,,,,,Tồn kho,2024-03-19,891,,,,,,0,,,891
1d75ccb6b262a8b605d094ae6a676861,HGFA015FBF34889C4FDCBCB6896C4106990D,,Hushed Harmony.mp3,,,,,,,,,,Tồn kho,2025-08-23,369,,,,,,0,,,369
61c933f0e32a30e9540e825c9c3a0d72,HGFA016018C210644268A1C768762CCE9334,,RedGirl-39---Sunny---Holy-Grail_HGFABE266C4A4A4D456F8C46B4AE16113E35.wav,,,,,,,,,,Tồn kho,2024-11-23,642,,,,,,0,,,642
e6da2f8a218532ac6af6fee768c4c99c,HGFA0160AA2447074C338B5CE527838564AA,,Goodbye_HGFAF8659D39AED8410FAC18B86FF9A029CD.wav,,,,,,,,,,Tồn kho,2024-08-09,748,,,,,,0,,,748
db879c53e496669ea855150a4b0d01cf,HGFA016161BD917F42EF8809C0679AF34CA8,,Let Me Down Slowly.mp3,,,,,,,,,,Tồn kho,2026-04-23,126,,2026-07-01,,,,0,,,126
